,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
10,11,Oklahoma City Thunder,13,11,2,0.846,48.4,106.6,38.1,81.2,46.9,7.2,18.9,37.8,23.3,27.1,86.1,11.4,32.8,44.2,20.8,14.0,8.4,7.4,4.5,19.6,20.8,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11,12,Los Angeles Lakers,14,7,7,0.5,48.4,105.7,37.9,84.3,45.0,9.6,27.2,35.4,20.2,28.2,71.6,13.2,32.6,45.9,21.7,14.3,7.0,5.9,5.4,19.0,23.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,Toronto Raptors,14,7,7,0.5,48.4,97.3,35.6,80.1,44.5,8.3,24.8,33.4,17.7,22.1,80.0,9.6,29.3,38.9,22.6,11.5,7.5,5.4,4.6,22.8,18.8,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
13,12,Washington Wizards,14,3,11,0.214,48.4,88.1,33.6,82.4,40.8,6.0,18.6,32.2,14.9,19.6,75.9,10.4,34.3,44.7,20.9,14.4,6.4,4.7,5.1,19.2,18.8,-7.3,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,Miami Heat,15,10,5,0.667,48.3,101.4,38.2,77.7,49.2,8.3,22.4,37.2,16.7,21.8,76.5,7.9,30.4,38.3,21.8,14.1,8.5,4.7,3.1,18.8,19.4,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,Milwaukee Bucks,15,9,6,0.6,48.3,94.3,34.9,83.9,41.6,6.4,17.2,37.2,18.1,24.5,74.1,13.7,30.2,43.9,20.6,14.5,9.3,6.9,4.9,18.6,20.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
16,15,Philadelphia 76ers,15,4,11,0.267,48.3,92.9,37.8,84.8,44.6,5.7,17.6,32.6,11.5,17.1,67.3,12.5,29.4,41.9,21.5,12.2,7.5,4.6,4.3,19.2,16.7,-4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
17,15,Phoenix Suns,15,4,11,0.267,48.3,96.3,38.0,83.6,45.5,6.7,19.9,33.4,13.6,18.1,75.3,10.3,28.3,38.5,22.9,13.0,7.5,4.5,5.2,19.9,16.7,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19,Charlotte Bobcats,16,1,15,0.063,48.3,95.9,35.4,81.9,43.2,6.0,16.6,36.2,19.0,27.0,70.4,12.1,29.6,41.7,20.1,13.9,5.9,6.1,7.7,18.6,21.4,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,Golden State Warriors,16,12,4,0.75,48.3,103.9,39.0,84.8,46.0,9.3,21.5,43.0,16.7,19.8,84.5,11.6,34.4,45.9,23.6,14.3,7.3,4.6,4.8,20.5,18.1,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,
20,19,Houston Rockets,16,10,6,0.625,48.3,109.3,39.3,83.1,47.3,10.5,28.4,37.0,20.3,26.5,76.7,8.6,33.0,41.6,23.6,16.1,8.9,4.3,6.1,18.8,19.2,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
21,19,New Orleans Hornets,16,3,13,0.188,48.3,89.7,35.1,80.0,43.9,6.5,18.3,35.5,12.9,16.5,78.4,11.4,28.9,40.3,20.3,14.3,6.6,5.7,6.8,20.4,17.1,-6.1,,,,,,,,,,,,,,,,,,,,,,,,,,
22,19,Orlando Magic,16,7,9,0.438,48.3,95.4,37.9,81.3,46.6,6.8,19.9,34.0,12.9,16.3,79.2,10.1,33.4,43.5,23.9,14.9,6.2,4.8,4.3,18.6,16.9,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
23,24,Chicago Bulls,15,9,6,0.6,48.0,90.3,34.5,79.9,43.2,5.1,13.7,37.4,16.2,20.3,79.7,11.1,31.8,42.9,22.3,14.3,7.3,4.9,4.7,19.8,18.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,Denver Nuggets,15,9,6,0.6,48.0,104.1,39.8,83.5,47.7,5.9,17.8,33.3,18.5,26.6,69.7,12.7,33.3,46.0,24.1,14.7,8.3,6.7,7.0,21.0,21.9,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,
25,24,Indiana Pacers,15,10,5,0.667,48.0,92.9,34.7,77.9,44.5,6.7,17.8,37.5,16.9,22.5,75.1,11.5,31.1,42.7,20.3,14.9,6.6,6.7,5.3,20.2,21.6,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
26,24,Los Angeles Clippers,16,16,0,1.0,48.0,104.9,40.4,82.9,48.7,7.4,20.9,35.3,16.8,24.6,68.4,12.0,31.3,43.3,25.4,12.8,11.0,6.3,5.1,18.6,21.7,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,
27,24,New York Knicks,15,10,5,0.667,48.0,101.9,37.7,85.4,44.1,11.0,29.7,37.1,15.5,21.4,72.6,11.1,28.8,39.9,20.1,10.7,8.1,4.3,3.6,18.7,19.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
28,24,Sacramento Kings,15,7,8,0.467,48.0,99.2,36.1,82.8,43.6,8.1,20.9,38.5,18.9,23.7,79.7,11.5,29.8,41.3,21.5,14.5,7.5,5.1,6.5,18.8,20.0,-4.9,,,,,,,,,,,,,,,,,,,,,,,,,,
29,24,Utah Jazz,15,6,9,0.4,48.0,98.6,36.7,81.2,45.2,6.3,16.8,37.7,18.8,24.2,77.7,11.7,29.5,41.2,22.5,14.9,7.8,5.5,5.9,21.3,20.4,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
