,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
19,20,Charlotte Bobcats,11,1,10,0.091,48.0,83.9,31.1,77.5,40.1,4.6,14.6,31.7,17.1,23.8,71.8,9.7,29.5,39.2,19.0,14.5,4.6,6.0,6.1,20.1,20.2,-17.6,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,Chicago Bulls,14,11,3,0.786,48.0,98.1,38.1,83.0,45.9,7.0,17.4,40.2,15.0,20.9,71.7,13.0,33.6,46.6,24.5,14.1,7.5,5.0,5.4,17.5,17.9,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20,Detroit Pistons,14,8,6,0.571,48.0,95.1,36.2,82.6,43.8,3.4,11.9,28.7,19.2,25.5,75.4,14.0,29.3,43.3,19.2,14.6,7.1,4.4,6.4,20.1,20.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
22,20,Houston Rockets,15,9,6,0.6,48.0,94.3,35.9,80.7,44.5,7.3,18.9,38.7,15.1,19.4,78.0,10.1,28.9,39.0,19.8,15.5,8.0,4.5,5.0,19.5,18.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
23,20,Memphis Grizzlies,14,9,5,0.643,48.0,93.4,36.1,81.4,44.4,3.7,11.7,31.7,17.4,22.5,77.5,13.1,29.6,42.6,19.0,15.2,9.3,5.7,6.1,18.9,19.4,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
24,20,Miami Heat,13,11,2,0.846,48.0,103.2,38.5,78.5,49.1,6.5,15.5,42.3,19.6,23.9,82.0,10.0,34.6,44.6,20.6,14.2,7.8,5.2,3.6,19.5,19.2,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,
25,20,New Jersey Nets,14,4,10,0.286,48.0,93.6,34.2,79.9,42.8,8.1,23.3,35.0,17.0,22.0,77.3,12.7,28.0,40.7,19.9,15.4,7.6,4.6,4.7,20.1,19.9,-5.6,,,,,,,,,,,,,,,,,,,,,,,,,,
26,20,New York Knicks,15,10,5,0.667,48.0,97.7,36.6,81.0,45.2,6.1,21.0,29.2,18.4,25.7,71.5,11.6,29.9,41.5,20.3,16.3,9.5,3.9,5.1,19.5,24.5,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,
27,20,Philadelphia 76ers,15,6,9,0.4,48.0,89.0,36.0,84.1,42.8,4.7,13.8,34.3,12.3,16.3,75.4,10.6,30.5,41.1,21.3,9.7,8.3,4.8,4.3,18.7,15.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
28,20,Phoenix Suns,14,7,7,0.5,48.0,98.9,38.0,82.9,45.9,7.4,21.9,33.6,15.6,20.1,77.3,10.4,30.9,41.2,24.2,14.1,7.9,5.7,5.1,17.9,18.7,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
29,20,Utah Jazz,15,4,11,0.267,48.0,95.9,37.7,82.5,45.6,3.6,11.6,31.0,16.9,22.4,75.6,12.7,29.0,41.7,22.2,14.9,8.1,5.1,5.9,22.5,19.9,-3.8,,,,,,,,,,,,,,,,,,,,,,,,,,
