,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
13,14,Atlanta Hawks,10,5,5,0.5,48.0,117.0,43.4,90.8,47.8,13.0,33.3,39.0,17.2,20.9,82.3,11.0,33.3,44.3,25.0,12.3,7.5,4.5,4.3,19.6,20.3,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,Boston Celtics,11,9,2,0.818,48.0,115.0,42.1,87.1,48.3,13.5,37.5,35.8,17.4,21.5,80.6,10.3,36.8,47.1,27.4,13.5,6.8,6.9,3.8,17.9,19.7,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14,Brooklyn Nets,13,3,10,0.231,48.0,106.5,39.6,90.0,44.0,11.5,33.9,34.0,15.7,21.4,73.4,11.3,30.2,41.5,22.3,12.5,7.2,4.5,4.6,19.8,19.2,-11.2,,,,,,,,,,,,,,,,,,,,,,,,,,
16,14,Cleveland Cavaliers,10,5,5,0.5,48.0,105.5,37.9,81.6,46.4,10.9,29.5,36.9,18.8,24.8,75.8,10.9,32.6,43.5,23.4,14.8,7.0,3.9,4.5,18.1,23.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
17,14,Denver Nuggets,12,8,4,0.667,48.0,116.4,41.9,86.0,48.7,14.0,38.0,36.8,18.6,22.7,82.0,9.2,37.8,47.0,27.6,16.1,6.9,3.4,5.3,19.8,20.1,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,
18,14,Golden State Warriors,10,5,5,0.5,48.0,112.9,40.9,87.3,46.8,15.0,41.2,36.4,16.1,20.8,77.4,8.5,32.9,41.4,26.7,12.5,9.4,3.7,4.5,20.7,18.8,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
19,14,Houston Rockets,10,1,9,0.1,48.0,108.7,38.8,87.4,44.4,13.9,40.5,34.3,17.2,25.2,68.3,10.4,28.4,38.8,23.5,15.8,7.6,3.7,5.9,22.1,23.4,-13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
20,14,LA Clippers,10,6,4,0.6,48.0,109.8,42.2,87.1,48.5,12.2,31.6,38.6,13.2,18.4,71.7,8.6,35.9,44.5,25.5,14.0,7.6,5.8,3.5,19.1,17.4,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
21,14,Memphis Grizzlies,10,8,2,0.8,48.0,123.5,45.5,96.4,47.2,11.2,31.1,36.0,21.3,29.9,71.2,17.2,37.6,54.8,27.3,13.3,8.5,6.1,5.9,21.9,22.6,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,
22,14,Milwaukee Bucks,10,6,4,0.6,48.0,123.2,44.4,89.5,49.6,15.0,39.7,37.8,19.4,26.0,74.6,9.5,36.3,45.8,25.4,11.8,6.6,2.9,3.7,20.7,21.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23,14,New Orleans Pelicans,11,7,4,0.636,48.0,113.8,42.1,84.5,49.8,10.1,30.5,33.1,19.5,24.2,80.8,10.5,32.9,43.5,25.1,14.9,8.4,4.8,4.6,21.0,21.3,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,
24,14,Orlando Magic,11,4,7,0.364,48.0,109.7,40.3,89.8,44.8,13.0,37.7,34.5,16.2,20.2,80.2,8.5,35.2,43.6,25.8,14.1,7.3,4.0,4.3,17.8,17.9,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,
25,14,Philadelphia 76ers,10,6,4,0.6,48.0,110.0,38.4,83.4,46.0,10.8,29.6,36.5,22.4,26.8,83.6,8.1,34.4,42.5,23.8,11.1,7.1,4.2,3.9,20.7,20.1,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
26,14,Phoenix Suns,12,9,3,0.75,48.0,116.8,45.0,89.4,50.3,10.3,30.6,33.5,16.6,21.0,79.0,9.1,35.7,44.8,29.3,11.5,8.4,4.8,3.8,18.7,19.0,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,
27,14,Portland Trail Blazers,10,4,6,0.4,48.0,104.1,38.3,90.2,42.5,11.6,37.6,30.9,15.9,21.8,72.9,12.5,33.7,46.2,23.3,14.1,8.2,4.1,6.1,21.7,19.8,-9.4,,,,,,,,,,,,,,,,,,,,,,,,,,
28,14,Sacramento Kings,11,5,6,0.455,48.0,114.7,42.0,85.8,48.9,10.8,31.2,34.7,19.9,24.2,82.3,8.5,32.9,41.4,25.9,15.4,7.5,4.5,4.3,18.5,20.7,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
29,14,Utah Jazz,9,8,1,0.889,48.0,115.4,42.2,86.4,48.8,14.2,39.8,35.8,16.8,20.8,80.7,10.8,35.6,46.3,24.1,13.3,8.0,5.6,4.3,17.6,18.6,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,
