,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
17,14,Portland Trail Blazers,18,9,9,0.5,48.3,95.4,35.7,82.5,43.2,5.7,19.1,30.0,18.3,23.7,77.5,11.2,31.7,42.8,21.2,13.8,8.7,4.6,5.1,20.4,21.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19,Charlotte Bobcats,19,2,17,0.105,48.3,87.8,34.6,82.1,42.1,4.0,13.3,30.2,14.7,20.1,73.0,10.2,28.9,39.1,19.4,14.5,6.4,5.7,5.8,18.9,19.7,-13.6,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,Detroit Pistons,19,3,16,0.158,48.3,85.3,32.2,77.0,41.8,4.3,12.4,34.5,16.6,21.6,77.1,11.6,27.0,38.6,18.0,16.8,7.1,3.8,5.1,18.9,19.0,-11.9,,,,,,,,,,,,,,,,,,,,,,,,,,
20,21,Boston Celtics,16,9,7,0.563,48.0,88.2,33.8,74.8,45.2,5.6,14.2,39.6,14.9,20.3,73.8,8.8,30.5,39.3,21.6,15.3,6.7,5.1,5.1,19.9,19.7,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,Chicago Bulls,19,15,4,0.789,48.0,96.2,37.4,81.7,45.8,5.0,14.3,34.9,16.3,22.4,72.9,13.4,32.2,45.6,22.2,13.6,7.4,6.7,4.8,16.4,17.7,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,
22,21,Cleveland Cavaliers,17,7,10,0.412,48.0,92.9,34.6,80.1,43.2,7.1,19.0,37.2,16.7,24.1,69.4,12.4,29.5,41.9,19.7,17.2,8.1,4.6,5.9,20.9,20.9,-3.9,,,,,,,,,,,,,,,,,,,,,,,,,,
23,21,Indiana Pacers,16,11,5,0.688,48.0,94.3,34.7,79.3,43.8,5.4,14.3,37.6,19.5,24.5,79.6,12.4,31.6,44.1,17.9,16.1,8.4,5.2,5.6,20.9,20.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,
24,21,Milwaukee Bucks,17,7,10,0.412,48.0,93.5,36.0,83.5,43.1,6.7,20.5,32.7,14.8,18.6,79.7,11.7,28.5,40.2,21.3,14.9,8.2,4.6,5.5,20.4,18.6,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
25,21,Minnesota Timberwolves,18,10,8,0.556,48.0,96.2,34.7,80.3,43.2,7.1,20.4,34.6,19.7,25.7,76.7,11.7,31.0,42.7,17.9,14.6,8.0,4.6,5.9,18.8,21.7,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
26,21,Oklahoma City Thunder,15,11,4,0.733,48.0,99.8,36.4,77.3,47.1,6.0,17.9,33.5,21.0,26.3,79.7,10.3,32.7,43.1,17.9,16.3,7.6,7.0,4.9,19.5,20.1,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,
27,21,Phoenix Suns,16,6,10,0.375,48.0,92.2,35.9,80.2,44.7,6.7,18.1,36.9,13.8,18.3,75.3,9.9,31.3,41.1,21.1,15.7,7.1,4.7,3.6,19.5,18.6,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,21,Sacramento Kings,17,5,12,0.294,48.0,90.2,33.4,83.5,40.0,5.5,20.5,27.0,17.8,23.1,77.1,13.6,29.5,43.1,16.5,15.9,8.9,4.2,5.6,18.8,19.8,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,,
29,21,Washington Wizards,18,4,14,0.222,48.0,89.8,35.6,84.0,42.4,3.7,13.3,28.0,14.9,20.3,73.4,12.3,30.5,42.8,17.8,15.9,8.7,8.4,5.2,21.2,17.7,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,
