,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
16,14,Minnesota Timberwolves,14,3,11,0.214,48.4,101.2,37.7,87.9,42.9,6.9,18.3,37.5,18.9,24.6,76.8,14.6,30.4,45.0,19.3,17.4,7.1,6.1,6.9,24.4,21.7,-10.4,,,,,,,,,,,,,,,,,,,,,,,,,,
17,14,Portland Trail Blazers,14,5,9,0.357,48.4,93.9,35.4,81.3,43.6,5.3,17.7,29.8,17.8,22.0,80.8,12.9,25.4,38.3,20.6,13.6,8.3,5.0,4.3,21.2,22.0,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19,Atlanta Hawks,15,8,7,0.533,48.3,98.7,37.9,79.7,47.5,6.2,17.4,35.6,16.8,21.5,78.3,9.8,30.1,39.9,24.3,13.0,5.7,4.7,3.7,19.1,18.9,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,New Jersey Nets,15,4,11,0.267,48.3,92.9,34.6,77.5,44.6,6.0,16.7,36.0,17.7,22.5,78.7,9.8,30.4,40.2,18.9,12.7,4.3,5.0,4.3,22.1,18.3,-3.6,,,,,,,,,,,,,,,,,,,,,,,,,,
20,21,Charlotte Bobcats,14,6,8,0.429,48.0,97.7,36.8,76.7,48.0,5.9,16.7,35.5,18.2,23.6,77.0,10.2,31.4,41.6,23.6,16.4,6.7,6.6,6.4,20.6,20.7,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,Cleveland Cavaliers,14,6,8,0.429,48.0,94.9,35.2,80.6,43.7,5.9,16.7,35.0,18.6,25.1,74.1,9.3,33.1,42.4,20.3,12.9,5.4,3.9,6.1,19.4,20.6,-5.4,,,,,,,,,,,,,,,,,,,,,,,,,,
22,21,Dallas Mavericks,14,11,3,0.786,48.0,98.1,36.4,77.4,47.0,6.7,19.0,35.3,18.6,23.5,79.3,10.0,32.5,42.5,22.9,13.2,6.4,4.5,3.2,18.5,19.5,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,
23,21,Denver Nuggets,13,8,5,0.615,48.0,106.5,37.9,81.9,46.3,8.4,20.7,40.5,22.2,28.8,77.1,9.8,31.9,41.8,22.0,13.4,6.4,3.9,6.3,21.6,21.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
24,21,Golden State Warriors,15,6,9,0.4,48.0,100.1,38.4,86.9,44.2,7.2,20.1,35.9,16.1,21.5,75.2,13.4,28.0,41.4,20.5,15.1,10.1,4.1,5.8,23.7,18.3,-5.9,,,,,,,,,,,,,,,,,,,,,,,,,,
25,21,Los Angeles Lakers,15,10,5,0.667,48.0,108.3,39.5,84.7,46.6,8.6,20.9,41.2,20.7,25.1,82.7,12.5,32.3,44.9,23.4,13.6,7.6,5.1,5.3,20.9,20.8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
26,21,New Orleans Hornets,14,9,5,0.643,48.0,95.6,35.4,77.1,45.9,6.5,17.0,38.2,18.4,24.4,75.4,9.0,31.4,40.4,20.8,13.4,7.6,4.8,4.9,22.7,21.4,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,
27,21,Orlando Magic,15,12,3,0.8,48.0,99.6,36.0,76.1,47.3,9.6,24.7,38.9,18.0,26.7,67.5,10.1,31.5,41.6,20.3,14.4,6.7,4.7,3.8,18.9,23.6,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,
28,21,Sacramento Kings,13,2,11,0.154,48.0,91.2,35.0,82.0,42.7,4.5,16.2,28.1,16.6,23.8,69.9,14.5,29.5,44.0,17.5,15.2,5.8,5.8,4.7,23.0,20.4,-7.8,,,,,,,,,,,,,,,,,,,,,,,,,,
29,21,Toronto Raptors,15,5,10,0.333,48.0,99.5,36.3,80.5,45.1,4.5,14.5,30.9,22.3,29.1,76.7,12.7,28.3,41.0,19.3,15.2,7.2,2.9,5.5,23.1,23.2,-4.1,,,,,,,,,,,,,,,,,,,,,,,,,,
