,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
10,10,Charlotte Bobcats,14,5,9,0.357,48.4,95.7,34.8,76.6,45.4,5.4,16.5,32.9,20.7,27.6,75.1,10.4,29.4,39.8,18.5,18.2,7.4,4.5,6.5,21.7,22.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10,Los Angeles Clippers,14,6,8,0.429,48.4,95.9,37.3,80.9,46.1,5.4,16.0,33.5,16.0,21.9,73.0,11.1,30.1,41.1,22.1,15.2,7.1,6.4,4.6,19.9,19.2,-3.6,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10,Philadelphia 76ers,14,4,10,0.286,48.4,98.3,37.4,83.3,44.9,5.4,15.9,34.2,18.0,22.7,79.2,13.1,28.5,41.6,20.6,13.9,8.3,5.6,5.1,21.6,19.7,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,Golden State Warriors,15,3,12,0.2,48.3,105.1,39.5,84.3,46.8,5.5,17.0,32.2,20.7,26.5,78.1,8.6,28.1,36.7,21.0,16.5,9.9,4.9,5.1,23.5,21.9,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,Toronto Raptors,15,9,6,0.6,48.3,101.9,37.4,79.1,47.3,5.3,15.6,34.2,21.7,28.4,76.5,10.5,29.7,40.2,21.9,13.4,6.3,5.0,4.4,22.9,22.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16,Houston Rockets,16,11,5,0.688,48.3,98.8,35.9,81.3,44.2,7.6,21.8,35.0,19.4,26.2,74.2,10.6,30.9,41.6,21.9,13.8,6.1,3.6,5.9,20.0,22.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,Boston Celtics,14,10,4,0.714,48.0,101.1,36.9,77.3,47.7,6.2,17.7,35.1,21.2,27.6,76.7,9.8,30.8,40.6,23.3,15.6,8.9,5.9,5.0,22.6,22.3,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,Denver Nuggets,15,8,7,0.533,48.0,104.3,37.0,82.1,45.0,5.9,15.9,36.8,24.5,31.1,78.8,12.1,29.2,41.3,18.8,13.4,8.5,5.4,5.7,22.6,23.7,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,
18,17,Detroit Pistons,15,5,10,0.333,48.0,90.3,34.3,80.4,42.7,3.5,14.3,24.8,18.1,25.0,72.3,13.9,27.1,40.9,18.2,14.7,7.4,3.3,5.7,24.2,22.0,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
19,17,Indiana Pacers,16,3,13,0.188,48.0,95.4,35.6,83.6,42.6,6.8,20.5,32.9,17.4,23.2,74.9,11.2,31.6,42.8,19.8,16.2,6.4,4.4,5.5,24.3,20.9,-7.6,,,,,,,,,,,,,,,,,,,,,,,,,,
20,17,Miami Heat,14,7,7,0.5,48.0,98.4,37.3,80.1,46.6,4.8,14.5,33.0,19.1,25.4,75.2,9.9,30.1,40.0,19.6,11.6,7.0,5.6,4.6,21.9,20.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
21,17,Minnesota Timberwolves,16,5,11,0.313,48.0,98.9,38.4,84.9,45.2,3.8,11.0,34.1,18.4,25.5,72.1,13.0,33.1,46.1,19.9,16.0,7.1,3.4,5.3,21.9,21.4,-6.2,,,,,,,,,,,,,,,,,,,,,,,,,,
22,17,New Jersey Nets,15,3,12,0.2,48.0,95.3,35.8,81.3,44.1,3.9,14.1,28.0,19.8,25.7,76.9,10.8,26.4,37.2,18.6,13.8,8.9,5.1,5.3,20.1,20.9,-10.4,,,,,,,,,,,,,,,,,,,,,,,,,,
23,17,New Orleans Hornets,13,7,6,0.538,48.0,96.1,37.7,83.2,45.3,7.1,20.2,35.0,13.6,18.4,74.1,9.6,31.0,40.6,22.2,13.2,7.7,4.2,4.3,18.4,18.0,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
24,17,New York Knicks,15,9,6,0.6,48.0,99.1,36.9,80.1,46.0,9.1,25.8,35.1,16.3,21.9,74.7,10.2,30.9,41.1,21.3,14.3,7.3,4.5,3.5,19.7,19.1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
25,17,Oklahoma City Thunder,15,9,6,0.6,48.0,100.1,36.9,79.7,46.3,5.1,15.3,33.0,21.2,27.4,77.4,12.3,31.1,43.3,20.0,15.1,7.1,5.2,5.1,20.6,21.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
26,17,Orlando Magic,13,9,4,0.692,48.0,104.4,35.8,76.6,46.8,10.7,28.8,37.2,22.0,28.8,76.3,8.9,35.4,44.3,18.8,15.6,7.0,6.2,2.6,20.8,23.1,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,
27,17,Phoenix Suns,16,7,9,0.438,48.0,107.9,39.9,82.4,48.4,8.6,21.9,39.1,19.4,25.2,77.2,10.8,30.1,40.9,21.7,15.2,6.6,3.7,4.4,21.4,22.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
28,17,San Antonio Spurs,15,10,5,0.667,48.0,103.7,39.5,78.4,50.4,6.7,16.6,40.2,18.0,24.0,75.0,10.2,31.8,42.0,24.1,15.8,7.1,5.1,4.5,18.8,20.0,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,
29,17,Utah Jazz,15,8,7,0.533,48.0,97.9,37.5,80.5,46.6,4.5,14.3,31.3,18.3,26.1,70.3,10.7,30.8,41.5,25.9,15.7,7.0,4.3,4.9,22.1,22.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
