,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
10,11,Golden State Warriors,16,16,0,1.0,48.3,114.6,42.1,85.1,49.4,13.5,31.0,43.5,16.9,22.2,76.3,10.8,35.0,45.8,29.8,16.8,8.8,6.6,3.4,20.8,20.3,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Sacramento Kings,16,6,10,0.375,48.3,103.4,38.6,85.2,45.3,8.7,23.1,37.7,17.6,24.1,73.1,10.7,32.5,43.2,23.9,16.8,8.1,3.8,4.9,20.1,20.7,-4.2,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,Atlanta Hawks,17,10,7,0.588,48.0,102.6,37.9,83.1,45.6,9.6,27.1,35.4,17.2,21.1,81.6,9.2,32.5,41.7,25.8,14.9,9.2,5.5,5.4,17.5,19.2,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,Boston Celtics,16,9,7,0.563,48.0,101.3,38.4,88.6,43.3,9.1,28.4,31.9,15.5,20.1,77.0,12.8,31.7,44.5,23.9,15.9,11.2,4.5,5.4,20.9,20.1,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,
14,13,Dallas Mavericks,16,9,7,0.563,48.0,100.1,36.4,81.8,44.5,8.1,25.9,31.1,19.3,24.7,78.0,8.1,34.7,42.8,21.4,14.2,7.4,3.8,4.6,20.6,23.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
15,13,Denver Nuggets,16,5,11,0.313,48.0,97.1,36.0,83.8,43.0,7.3,22.6,32.4,17.8,23.1,77.2,11.3,31.8,43.1,21.4,15.9,7.4,4.6,6.8,19.4,21.1,-7.6,,,,,,,,,,,,,,,,,,,,,,,,,,
16,13,Detroit Pistons,15,6,9,0.4,48.0,96.2,36.9,87.7,42.1,7.9,25.9,30.6,14.5,22.3,65.3,13.7,32.0,45.7,17.4,14.1,8.6,3.4,4.6,18.9,20.8,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,
17,13,Indiana Pacers,13,11,2,0.846,48.0,103.9,38.5,85.5,45.0,9.6,23.5,41.0,17.4,24.3,71.5,11.1,34.3,45.4,21.9,14.8,9.5,4.4,4.7,17.8,20.8,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,
18,13,LA Clippers,15,7,8,0.467,48.0,102.1,37.5,81.7,45.9,7.7,22.5,34.0,19.5,29.1,67.0,10.1,31.8,41.9,22.2,13.4,7.3,5.3,2.5,22.7,24.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
19,13,Los Angeles Lakers,14,2,12,0.143,48.0,94.9,34.1,83.4,40.9,7.8,24.3,32.1,18.8,24.4,77.1,9.3,34.4,43.6,18.6,14.1,7.2,4.9,4.9,20.1,18.3,-8.9,,,,,,,,,,,,,,,,,,,,,,,,,,
20,13,Memphis Grizzlies,15,8,7,0.533,48.0,96.2,34.5,81.6,42.3,5.7,18.1,31.7,21.4,25.5,84.0,9.5,31.1,40.6,20.5,14.6,9.4,3.9,6.7,23.1,22.6,-3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
21,13,Miami Heat,14,9,5,0.643,48.0,96.0,35.9,80.1,44.8,5.8,19.7,29.3,18.5,26.0,71.2,10.7,34.8,45.5,18.9,14.3,6.9,8.0,5.1,18.0,22.2,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
22,13,New Orleans Pelicans,14,4,10,0.286,48.0,101.2,37.6,84.5,44.5,9.0,26.1,34.4,17.1,21.3,80.2,8.1,33.6,41.7,21.8,13.6,7.4,4.9,5.3,21.7,19.7,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
23,13,Oklahoma City Thunder,16,9,7,0.563,48.0,106.8,40.0,85.3,46.9,8.3,22.7,36.6,18.5,23.9,77.5,12.4,34.6,47.0,21.9,16.4,7.9,7.5,4.5,21.6,19.9,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,
24,13,Philadelphia 76ers,16,0,16,0.0,48.0,91.8,34.5,82.1,42.0,8.6,27.1,31.6,14.2,20.3,70.1,9.4,32.9,42.3,19.4,18.7,8.7,7.1,7.3,21.8,18.9,-10.8,,,,,,,,,,,,,,,,,,,,,,,,,,
25,13,Phoenix Suns,14,6,8,0.429,48.0,107.1,39.8,88.0,45.2,11.0,26.5,41.5,16.6,21.9,75.8,11.1,33.2,44.3,21.0,16.6,9.1,3.8,4.9,20.7,21.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
26,13,San Antonio Spurs,16,13,3,0.813,48.0,98.2,38.6,82.6,46.7,6.9,19.3,35.9,14.0,18.2,77.0,9.2,36.9,46.1,24.9,14.4,8.4,6.3,3.3,16.7,18.6,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,
27,13,Toronto Raptors,16,9,7,0.563,48.0,99.0,35.3,81.1,43.5,7.9,21.9,35.9,20.6,25.8,80.1,11.3,32.8,44.0,17.8,14.5,8.8,4.3,5.9,18.9,22.5,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
28,13,Utah Jazz,13,6,7,0.462,48.0,96.4,35.6,81.1,43.9,7.4,20.8,35.4,17.8,24.0,74.0,11.8,30.1,41.9,18.2,15.5,9.5,5.5,6.3,22.2,20.3,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
29,13,Washington Wizards,11,4,7,0.364,48.0,97.5,35.5,83.4,42.6,8.6,24.7,34.9,17.8,23.5,76.0,9.1,32.9,42.0,22.5,15.9,9.5,3.6,3.7,20.0,19.6,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,
