,Unnamed: 0,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,GP RANK,W RANK,L RANK,WIN% RANK,MIN RANK,PTS RANK,FGM RANK,FGA RANK,FG% RANK,3PM RANK,3PA RANK,3P% RANK,FTM RANK,FTA RANK,FT% RANK,OREB RANK,DREB RANK,REB RANK,AST RANK,TOV RANK,STL RANK,BLK RANK,BLKA RANK,PF RANK,PFD RANK,+/- RANK
11,10,Orlando Magic,15,4,11,0.267,48.7,94.2,35.9,83.6,42.9,6.9,21.1,32.6,15.6,20.7,75.2,9.3,33.3,42.6,19.7,13.3,7.8,4.2,5.7,20.3,19.9,-5.4,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,Los Angeles Clippers,16,9,7,0.563,48.6,102.0,36.7,82.4,44.5,7.3,22.8,31.9,21.4,28.9,73.9,9.8,32.9,42.7,21.6,13.3,8.7,4.6,3.1,20.4,23.1,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,Portland Trail Blazers,16,12,4,0.75,48.6,112.5,40.9,89.6,45.7,10.7,28.1,38.0,19.9,23.6,84.4,13.4,33.9,47.3,25.3,13.4,5.3,4.8,4.3,17.6,20.1,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,
14,13,Sacramento Kings,16,6,10,0.375,48.6,104.4,38.0,82.6,46.0,6.8,18.9,36.0,21.6,27.7,77.9,11.8,31.4,43.3,20.4,16.0,8.4,3.9,5.7,21.7,23.2,-3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16,Detroit Pistons,17,8,9,0.471,48.6,101.5,38.9,87.1,44.7,7.1,20.2,35.0,16.5,24.9,66.3,15.3,30.6,45.9,20.4,16.3,8.0,5.9,4.6,20.2,20.3,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,Dallas Mavericks,13,8,5,0.615,48.4,102.8,40.2,85.3,47.2,7.9,21.3,37.2,14.5,18.2,79.3,9.2,30.8,40.1,24.5,13.1,9.9,5.2,3.3,19.2,18.5,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,Minnesota Timberwolves,13,6,7,0.462,48.4,106.3,38.0,88.8,42.8,7.9,22.9,34.6,22.4,28.6,78.2,15.4,32.0,47.4,23.5,13.8,9.1,2.2,5.2,16.1,22.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
18,19,Brooklyn Nets,14,5,9,0.357,48.4,98.1,35.0,76.4,45.8,8.2,21.4,38.5,19.9,26.1,76.2,8.4,29.4,37.9,20.9,14.4,6.6,3.6,3.7,21.9,21.7,-4.4,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,Golden State Warriors,16,11,5,0.688,48.3,103.6,39.6,87.1,45.4,8.9,24.9,35.8,15.5,21.0,73.8,13.1,35.8,48.9,22.6,16.9,7.9,5.3,4.8,22.4,18.9,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,Utah Jazz,16,7,9,0.438,48.3,95.2,36.8,84.2,43.7,7.2,18.4,39.1,14.5,17.6,82.3,11.2,31.4,42.6,20.8,13.5,6.8,5.8,5.7,20.1,17.9,-6.4,,,,,,,,,,,,,,,,,,,,,,,,,,
21,22,Boston Celtics,12,6,6,0.5,48.0,98.4,37.2,80.4,46.2,7.7,20.6,37.2,16.4,21.3,77.3,9.3,32.5,41.8,20.8,15.0,6.0,4.3,3.8,20.4,18.1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22,Denver Nuggets,15,5,10,0.333,48.0,95.2,35.5,82.7,42.9,6.6,20.9,31.6,17.7,23.5,75.1,13.1,32.4,45.5,20.6,15.4,7.5,5.8,6.5,20.7,19.1,-3.6,,,,,,,,,,,,,,,,,,,,,,,,,,
23,22,Houston Rockets,16,8,8,0.5,48.0,101.4,37.0,80.8,45.8,7.7,25.8,29.9,19.8,28.9,68.3,11.4,32.4,43.8,18.5,14.3,7.1,5.4,5.2,19.5,23.1,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
24,22,Indiana Pacers,14,10,4,0.714,48.0,100.4,37.2,79.2,47.0,7.4,20.6,35.8,18.6,23.0,80.7,8.5,34.1,42.6,21.7,14.4,7.9,4.4,4.3,20.0,20.8,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,
25,22,Los Angeles Lakers,15,4,11,0.267,48.0,97.0,35.1,81.1,43.3,7.9,24.9,31.8,18.8,24.9,75.6,9.8,31.6,41.4,19.4,15.5,6.6,5.9,4.4,18.7,19.7,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,
26,22,Memphis Grizzlies,14,5,9,0.357,48.0,95.9,37.5,84.8,44.2,5.4,14.6,36.8,15.6,21.4,72.7,14.3,29.6,43.9,20.4,13.3,8.0,3.7,6.8,20.3,18.2,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
27,22,Oklahoma City Thunder,17,14,3,0.824,48.0,107.5,40.7,83.5,48.7,7.4,19.8,37.5,18.6,22.8,81.9,10.1,37.3,47.4,22.9,15.1,7.6,6.6,3.8,22.6,19.3,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28,22,Phoenix Suns,13,10,3,0.769,48.0,106.3,38.9,85.4,45.6,10.2,26.8,37.9,18.3,24.6,74.4,12.5,33.8,46.2,19.7,16.4,8.9,6.1,4.4,21.8,21.7,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
29,22,San Antonio Spurs,15,11,4,0.733,48.0,106.6,41.0,85.1,48.2,8.3,20.7,40.2,16.3,20.7,78.7,10.9,33.0,43.9,24.9,14.3,7.5,4.5,5.3,18.0,19.5,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
